"Datum";"Oberösterreich"
"2020-09-23";"0.06076688468988248"
"2020-09-22";"0.05680382699271623"
"2020-09-21";"0.04095159620405124"
"2020-09-20";"0.03500700965830186"
"2020-09-19";"0.07133503854899247"
"2020-09-18";"0.04689618274980061"
"2020-09-17";"0.08190319240810248"
"2020-09-16";"0.05284076929554998"
"2020-09-15";"0.040291086587856864"
"2020-09-14";"0.03830955773927374"
"2020-09-13";"0.034346500042107486"
"2020-09-12";"0.05085924044696686"
"2020-09-11";"0.03698853850688499"
"2020-09-10";"0.03302548080971874"
"2020-09-09";"0.04821720198218936"
"2020-09-08";"0.017833759637248116"
"2020-09-07";"0.021796817334414367"
"2020-09-06";"0.017833759637248116"
